timestamp,peakToPeak
1744236520.137231,39
1744236520.187152,56
1744236520.2372348,38
1744236520.287047,33
1744236520.337179,35
1744236520.387174,38
1744236520.4372292,54
1744236520.487126,34
1744236520.537197,36
1744236520.587048,31
1744236520.637215,57
1744236520.68716,44
1744236520.7372422,51
1744236520.787094,52
1744236520.837247,47
1744236520.887101,38
1744236520.937185,60
1744236520.987057,43
1744236521.037198,52
1744236521.0870569,52
1744236521.137225,47
1744236521.18709,48
1744236521.237233,45
1744236521.2872498,41
1744236521.337237,31
1744236521.387018,46
1744236521.437245,43
1744236521.487023,40
1744236521.5372548,45
1744236521.587112,35
1744236521.6369789,60
1744236521.686908,29
1744236521.737032,32
1744236521.787019,25
1744236521.837043,27
1744236521.887041,42
1744236521.937172,31
1744236521.986947,31
1744236522.037002,27
1744236522.086991,29
1744236522.1370828,53
1744236522.187079,31
1744236522.237185,25
1744236522.287091,25
1744236522.33719,43
1744236522.387145,66
1744236522.437221,54
1744236522.4870899,58
1744236522.537175,55
1744236522.587133,63
1744236522.637207,68
1744236522.6870341,71
1744236522.7371898,54
1744236522.7870872,58
1744236522.837215,65
1744236522.887128,65
1744236522.937131,43
1744236522.9870908,37
1744236523.037191,38
1744236523.0870779,58
1744236523.1372218,60
1744236523.187074,44
1744236523.237219,50
1744236523.2870631,47
1744236523.337218,40
1744236523.387064,44
1744236523.4371939,40
1744236523.4871209,43
1744236523.537224,43
1744236523.5870981,46
1744236523.637151,34
1744236523.687069,31
1744236523.736892,36
1744236523.787013,34
1744236523.837016,40
1744236523.8870919,46
1744236523.937153,35
1744236523.987008,37
1744236524.037172,33
1744236524.08698,49
1744236524.137196,38
1744236524.186906,31
1744236524.237175,29
1744236524.2871192,45
1744236524.33719,50
1744236524.3870862,40
1744236524.43717,40
1744236524.4871109,31
1744236524.537195,52
1744236524.587054,32
1744236524.6371589,27
1744236524.687099,27
1744236524.737182,27
1744236524.787099,30
1744236524.83724,43
1744236524.887137,29
1744236524.937182,29
1744236524.987107,36
1744236525.0371819,64
1744236525.087103,54
1744236525.137164,34
1744236525.187095,29
1744236525.2371898,37
1744236525.28707,40
1744236525.337124,41
1744236525.38705,33
1744236525.437134,51
1744236525.4870641,33
1744236525.537122,53
1744236525.587146,27
1744236525.637197,28
1744236525.687063,29
1744236525.737122,30
1744236525.7870898,63
1744236525.837153,42
1744236525.887098,38
1744236525.9371479,38
1744236525.9870431,60
1744236526.037138,65
1744236526.08696,41
1744236526.1371891,54
1744236526.187145,42
1744236526.2371578,68
1744236526.287062,74
1744236526.337006,66
1744236526.387039,72
1744236526.437118,61
1744236526.487126,89
1744236526.537057,62
1744236526.587071,70
1744236526.6370912,61
1744236526.687088,73
1744236526.737142,75
1744236526.787031,87
1744236526.83718,81
1744236526.887114,62
1744236526.937134,37
1744236526.986897,29
1744236527.036969,29
1744236527.086996,23
1744236527.137017,22
1744236527.1870458,21
1744236527.237154,25
1744236527.287105,23
1744236527.337156,25
1744236527.386962,24
1744236527.437173,23
1744236527.487133,27
1744236527.5371552,25
1744236527.5870562,26
1744236527.637151,24
1744236527.68707,26
1744236527.737128,26
1744236527.787064,25
1744236527.837156,25
1744236527.887135,25
1744236527.93716,24
