timestamp,peakToPeak
1744237697.594454,51
1744237697.6443992,45
1744237697.694365,39
1744237697.744429,115
1744237697.794393,59
1744237697.844403,40
1744237697.894378,34
1744237697.944416,32
1744237697.9943979,30
1744237698.044399,32
1744237698.094336,35
1744237698.144415,33
1744237698.1943948,67
1744237698.244413,30
1744237698.294336,32
1744237698.344385,26
1744237698.394388,25
1744237698.4444082,30
1744237698.4944031,28
1744237698.544395,24
1744237698.594412,25
1744237698.6444001,103
1744237698.694348,62
1744237698.744375,38
1744237698.794337,30
1744237698.844301,28
1744237698.894328,26
1744237698.9443998,26
1744237698.994396,47
1744237699.044215,67
1744237699.094223,65
1744237699.1441998,36
1744237699.19422,31
1744237699.244323,22
1744237699.2943628,38
1744237699.344388,38
1744237699.394374,22
1744237699.444384,25
1744237699.494387,26
1744237699.5444102,100
1744237699.594387,39
1744237699.644379,41
1744237699.694408,44
1744237699.74437,43
1744237699.794116,54
1744237699.844224,42
1744237699.894218,25
1744237699.9443252,30
1744237699.9942908,62
1744237700.044332,39
1744237700.094285,38
1744237700.144297,23
1744237700.194298,55
1744237700.2443142,63
1744237700.294284,32
1744237700.3443189,30
1744237700.394332,30
1744237700.444302,97
1744237700.4942951,48
1744237700.5443048,30
1744237700.5943239,29
1744237700.644324,25
1744237700.69431,46
1744237700.744319,66
1744237700.794146,41
1744237700.844328,23
1744237700.8942962,66
1744237700.944355,41
1744237700.994368,55
1744237701.044369,51
1744237701.094313,31
1744237701.144316,37
1744237701.194359,42
1744237701.244371,46
1744237701.2943501,47
1744237701.34438,96
1744237701.3943071,39
1744237701.444364,24
1744237701.494401,29
1744237701.544372,32
1744237701.594363,32
1744237701.64434,38
1744237701.6943412,41
1744237701.744343,50
1744237701.7943501,59
1744237701.844368,31
1744237701.8943439,24
1744237701.9443688,25
1744237701.994292,24
1744237702.044359,24
1744237702.094301,24
1744237702.144348,25
1744237702.194311,100
1744237702.2443788,122
1744237702.294295,40
1744237702.3443651,32
1744237702.394347,26
1744237702.4443798,26
1744237702.494268,24
1744237702.5443609,25
1744237702.594357,26
1744237702.6443698,74
1744237702.6943538,57
1744237702.7443619,29
1744237702.7943308,30
1744237702.844325,26
1744237702.894261,39
1744237702.9443462,42
1744237702.994292,24
1744237703.044322,30
1744237703.09435,53
1744237703.1443598,34
1744237703.194307,24
1744237703.244318,21
1744237703.294379,20
1744237703.344327,24
1744237703.3943748,25
1744237703.4443882,23
1744237703.494327,26
1744237703.544318,24
1744237703.5943549,22
1744237703.6443589,22
1744237703.6943738,21
1744237703.74436,20
1744237703.794355,23
1744237703.844306,21
1744237703.894182,23
1744237703.944305,26
1744237703.994314,25
1744237704.044092,25
1744237704.094141,23
1744237704.144193,22
1744237704.1941981,23
1744237704.2442958,25
1744237704.294361,30
1744237704.344337,23
1744237704.3943412,24
1744237704.4443321,27
1744237704.494304,22
