timestamp,peakToPeak
1745275629.817641,8
1745275629.8676548,8
1745275629.91769,8
1745275629.967654,8
1745275630.017633,8
1745275630.0676842,8
1745275630.117602,8
1745275630.1676722,7
1745275630.217613,8
1745275630.267491,7
1745275630.317599,8
1745275630.367462,7
1745275630.417624,8
1745275630.467631,8
1745275630.517656,10
1745275630.567571,8
1745275630.617651,8
1745275630.6676412,8
1745275630.7176661,7
1745275630.767615,9
1745275630.8176541,7
1745275630.867659,8
1745275630.9176629,9
1745275630.96769,8
1745275631.017675,7
1745275631.067636,9
1745275631.1176288,10
1745275631.167635,8
1745275631.21758,8
1745275631.2676349,9
1745275631.317539,7
1745275631.367628,9
1745275631.417654,8
1745275631.4676428,8
1745275631.517596,7
1745275631.5675972,8
1745275631.6176572,8
1745275631.667667,10
1745275631.717408,9
1745275631.7673972,9
1745275631.817425,10
1745275631.867542,9
1745275631.917541,10
1745275631.967592,10
1745275632.017565,11
1745275632.06762,10
1745275632.117565,8
1745275632.167604,7
1745275632.2175272,9
1745275632.267601,8
1745275632.317547,9
1745275632.367553,10
1745275632.41761,8
1745275632.467341,9
1745275632.5175931,8
1745275632.567574,9
1745275632.617586,9
1745275632.667572,8
1745275632.717653,8
1745275632.7676091,8
1745275632.8176372,9
1745275632.867638,9
1745275632.917598,9
1745275632.967642,8
1745275633.017596,8
1745275633.067617,8
1745275633.117651,8
1745275633.16767,8
1745275633.2176352,8
1745275633.2675772,9
1745275633.317646,8
1745275633.368586,8
1745275633.4185631,9
1745275633.468531,8
1745275633.518541,8
1745275633.568533,8
1745275633.61857,8
1745275633.668648,8
1745275633.7186298,9
1745275633.768567,9
1745275633.818583,8
1745275633.868601,8
1745275633.918609,8
1745275633.9686332,8
1745275634.018527,8
1745275634.0686002,8
1745275634.1186152,8
1745275634.168643,8
1745275634.218575,8
1745275634.268646,7
1745275634.31899,8
1745275634.368413,8
1745275634.4184508,9
1745275634.468517,9
1745275634.518502,8
1745275634.568598,8
1745275634.61852,8
1745275634.6685178,8
1745275634.7185862,7
1745275634.7685041,8
1745275634.818401,8
1745275634.868376,8
1745275634.9184551,8
1745275634.968513,9
1745275635.0185258,8
1745275635.068522,9
1745275635.118507,9
1745275635.168548,8
1745275635.218574,8
1745275635.2686,8
1745275635.318526,8
1745275635.3684769,9
1745275635.4186199,9
1745275635.4686022,8
1745275635.518631,9
1745275635.5685508,7
