timestamp,peakToPeak
1745275763.717528,7
1745275763.7675362,9
1745275763.817579,10
1745275763.867528,11
1745275763.917512,8
1745275763.967521,9
1745275764.01751,8
1745275764.067477,7
1745275764.1175401,9
1745275764.167519,8
1745275764.21751,11
1745275764.2675269,9
1745275764.317554,10
1745275764.367504,10
1745275764.417525,8
1745275764.4675221,8
1745275764.517376,8
1745275764.5674481,8
1745275764.617475,9
1745275764.667531,12
1745275764.7175171,11
1745275764.767508,13
1745275764.8175092,14
1745275764.867311,12
1745275764.917514,11
1745275764.967387,9
1745275765.017357,8
1745275765.067341,8
1745275765.1173792,8
1745275765.167401,8
1745275765.2173922,12
1745275765.267434,12
1745275765.317464,10
1745275765.367424,9
1745275765.417449,9
1745275765.467434,8
1745275765.5172732,8
1745275765.567431,9
1745275765.617433,9
1745275765.667448,11
1745275765.717398,9
1745275765.7674282,10
1745275765.817438,9
1745275765.8674262,9
1745275765.917449,8
1745275765.967417,9
1745275766.017386,8
1745275766.0674298,8
1745275766.117431,9
1745275766.167435,8
1745275766.2173839,8
1745275766.267435,8
1745275766.3174112,8
1745275766.3674738,8
1745275766.417442,9
1745275766.467475,8
1745275766.51744,9
1745275766.567477,9
1745275766.617474,9
1745275766.667459,9
1745275766.7174551,11
1745275766.767461,8
1745275766.81744,8
1745275766.867448,8
1745275766.9174368,8
1745275766.967486,8
1745275767.017421,10
1745275767.067457,7
1745275767.117459,7
1745275767.167478,8
1745275767.217485,8
1745275767.267494,8
1745275767.317445,8
1745275767.367479,8
1745275767.417496,8
1745275767.4674811,9
1745275767.517515,10
1745275767.5674791,9
1745275767.617523,9
1745275767.667478,8
1745275767.7174232,9
1745275767.767445,8
1745275767.817458,9
1745275767.867441,7
1745275767.917439,8
1745275767.967448,8
1745275768.017471,8
1745275768.067474,8
1745275768.117416,9
1745275768.1674418,8
1745275768.21749,8
1745275768.267475,7
1745275768.317465,7
1745275768.3674612,8
1745275768.4174778,9
1745275768.467455,9
1745275768.517476,8
1745275768.567486,8
1745275768.617494,7
1745275768.667472,10
1745275768.71741,9
1745275768.767413,8
1745275768.8171709,8
1745275768.8673248,16
1745275768.917388,17
1745275768.9674938,17
1745275769.017463,15
1745275769.067497,10
1745275769.117476,9
1745275769.167348,10
1745275769.217429,11
1745275769.267491,8
1745275769.317524,16
1745275769.367507,20
1745275769.417506,20
1745275769.467516,16
1745275769.517447,13
1745275769.567509,11
1745275769.61744,11
1745275769.667491,9
1745275769.717448,9
1745275769.767482,8
1745275769.8175108,13
1745275769.867501,14
1745275769.917475,14
1745275769.967517,14
1745275770.017319,12
1745275770.067307,10
1745275770.1173398,11
1745275770.167302,12
1745275770.2173629,10
1745275770.267422,14
1745275770.3174531,16
1745275770.367441,13
1745275770.417372,15
1745275770.467446,17
1745275770.517457,14
1745275770.567446,11
1745275770.617415,13
1745275770.6674612,11
1745275770.7174149,14
1745275770.767497,11
1745275770.817455,10
1745275770.8674612,12
1745275770.917453,8
1745275770.967432,8
1745275771.017445,7
1745275771.067415,8
1745275771.117451,8
1745275771.167422,11
1745275771.217438,10
1745275771.267463,10
1745275771.3173919,9
1745275771.3674629,10
1745275771.417405,9
1745275771.4674702,7
1745275771.517463,9
1745275771.567446,8
1745275771.617494,11
1745275771.667472,8
1745275771.717469,18
1745275771.767493,15
1745275771.8174489,15
1745275771.8674939,14
1745275771.917449,12
1745275771.967468,11
1745275772.017441,10
1745275772.067462,10
1745275772.11746,8
1745275772.167477,10
1745275772.2174468,9
1745275772.2674859,8
1745275772.317467,8
1745275772.367448,8
1745275772.4174562,8
1745275772.4674828,10
1745275772.517405,10
1745275772.567453,9
1745275772.617441,10
1745275772.6674602,8
1745275772.717427,9
1745275772.767464,13
1745275772.817461,10
1745275772.867477,10
1745275772.917483,11
1745275772.9674811,8
1745275773.017396,9
1745275773.067468,11
1745275773.117474,13
1745275773.167448,13
1745275773.2174919,15
1745275773.267471,18
1745275773.3174038,17
1745275773.3673978,19
1745275773.417442,14
1745275773.467467,13
1745275773.5172749,14
1745275773.5674481,10
1745275773.617402,10
1745275773.6674812,11
1745275773.717279,11
1745275773.767463,13
1745275773.817491,13
1745275773.8674638,12
1745275773.917446,9
1745275773.967426,9
1745275774.01745,8
1745275774.067434,8
1745275774.117437,8
1745275774.167398,8
1745275774.217458,8
1745275774.2674618,10
1745275774.317455,9
1745275774.367429,8
1745275774.417414,7
1745275774.467448,7
1745275774.517462,7
1745275774.5673878,9
1745275774.617394,8
1745275774.6674318,8
1745275774.717289,8
1745275774.767433,8
1745275774.8174431,11
1745275774.867449,17
1745275774.9174778,14
1745275774.968458,11
1745275775.018263,10
1745275775.068197,8
1745275775.1183271,11
1745275775.168313,11
1745275775.218366,9
1745275775.26838,10
1745275775.318408,10
1745275775.3684108,11
1745275775.418448,12
1745275775.4684422,12
1745275775.518414,10
1745275775.5684228,14
1745275775.618339,13
1745275775.6684082,12
1745275775.718359,14
1745275775.76847,15
1745275775.818441,12
1745275775.868438,13
1745275775.9183931,11
1745275775.968443,10
1745275776.0184839,10
1745275776.068424,20
1745275776.118422,19
1745275776.168143,17
1745275776.21832,15
1745275776.268244,15
1745275776.318342,15
1745275776.3684502,14
1745275776.418462,13
1745275776.468449,13
1745275776.51844,14
1745275776.568436,12
1745275776.618449,12
1745275776.6684191,10
1745275776.718338,10
1745275776.768428,10
1745275776.8184068,8
1745275776.868416,10
1745275776.918407,9
1745275776.968425,9
1745275777.018389,8
1745275777.068348,9
1745275777.1183832,7
1745275777.1684139,8
1745275777.218394,8
1745275777.26837,8
1745275777.31844,7
1745275777.368394,8
1745275777.4184341,9
1745275777.4684072,8
1745275777.518401,10
1745275777.568383,8
1745275777.618436,11
1745275777.668397,10
1745275777.7183099,10
1745275777.768427,11
1745275777.818308,9
1745275777.868363,9
1745275777.9183931,10
1745275777.968409,9
1745275778.018388,9
1745275778.068393,10
1745275778.118369,9
1745275778.1683688,8
1745275778.21841,8
1745275778.268403,8
1745275778.318337,8
1745275778.368308,9
1745275778.418425,8
1745275778.468383,8
1745275778.518394,7
1745275778.568406,14
1745275778.6182091,11
1745275778.6681979,12
1745275778.718241,9
