timestamp,peakToPeak
1745274856.358894,7
1745274856.408851,7
1745274856.458904,7
1745274856.508898,7
1745274856.55888,7
1745274856.608866,7
1745274856.658914,8
1745274856.708897,9
1745274856.758877,9
1745274856.8088,8
1745274856.858811,9
1745274856.9089,10
1745274856.958863,8
1745274857.008808,8
1745274857.0589042,9
1745274857.108883,9
1745274857.15887,9
1745274857.208857,9
1745274857.25873,8
1745274857.3086982,7
1745274857.358746,8
1745274857.40878,9
1745274857.458884,9
1745274857.508903,8
1745274857.558877,8
1745274857.608923,8
1745274857.658892,7
1745274857.708863,8
1745274857.758911,7
1745274857.808905,9
1745274857.858915,8
1745274857.9089248,16
1745274857.958876,18
1745274858.008887,15
1745274858.0587661,13
1745274858.10892,7
1745274858.1588962,13
1745274858.208917,16
1745274858.2589068,17
1745274858.3088799,14
1745274858.358885,20
1745274858.408706,13
1745274858.458841,8
1745274858.508852,8
1745274858.558896,7
1745274858.608906,9
1745274858.658877,8
1745274858.708849,8
1745274858.758934,7
1745274858.80889,9
1745274858.858871,10
1745274858.908864,8
1745274858.95889,8
1745274859.008856,8
1745274859.058799,12
1745274859.108913,8
1745274859.158867,8
1745274859.208847,8
1745274859.258888,9
1745274859.3088589,7
1745274859.3588889,8
1745274859.408905,8
1745274859.458868,9
1745274859.5088792,11
1745274859.558888,10
1745274859.6088278,8
1745274859.658889,9
1745274859.708884,13
1745274859.7588842,9
1745274859.808834,9
1745274859.8588648,11
1745274859.9088619,7
1745274859.95887,8
1745274860.0088909,9
1745274860.058736,7
1745274860.1088572,9
1745274860.15891,13
1745274860.208865,12
1745274860.258859,8
1745274860.308865,8
1745274860.358783,8
1745274860.408854,7
1745274860.458847,10
1745274860.50881,8
1745274860.558871,8
1745274860.608695,9
1745274860.6587331,8
1745274860.708709,9
1745274860.758781,9
1745274860.808838,9
1745274860.8588579,7
1745274860.908851,8
1745274860.958848,7
1745274861.008867,7
