timestamp,peakToPeak
1744236349.737877,32
1744236349.788023,41
1744236349.837964,39
1744236349.888025,26
1744236349.9379241,27
1744236349.987989,32
1744236350.037826,33
1744236350.088026,38
1744236350.137872,32
1744236350.1880069,27
1744236350.237778,26
1744236350.288021,39
1744236350.3378859,24
1744236350.388035,28
1744236350.437885,24
1744236350.488018,25
1744236350.537931,28
1744236350.588008,37
1744236350.637811,23
1744236350.687926,26
1744236350.737789,33
1744236350.7880042,36
1744236350.837879,26
1744236350.888011,29
1744236350.937821,29
1744236350.988033,25
1744236351.037726,38
1744236351.0879848,31
1744236351.1378062,30
1744236351.187943,25
1744236351.237817,29
1744236351.287928,32
1744236351.3377438,27
1744236351.3876638,26
1744236351.437711,29
1744236351.487793,36
1744236351.53774,47
1744236351.587874,34
1744236351.637761,29
1744236351.687843,33
1744236351.737793,43
1744236351.78796,51
1744236351.8377988,33
1744236351.8879511,43
1744236351.937767,35
1744236351.987946,77
1744236352.037745,44
1744236352.087837,56
1744236352.137762,49
1744236352.1879559,36
1744236352.237926,89
1744236352.28795,45
1744236352.337822,41
1744236352.387935,46
1744236352.437804,56
1744236352.487983,51
1744236352.537927,58
1744236352.587986,46
1744236352.637959,42
1744236352.6879308,23
1744236352.737924,26
1744236352.787978,22
1744236352.837814,22
1744236352.887973,24
1744236352.937763,23
1744236352.987975,24
1744236353.037917,23
1744236353.088,23
1744236353.1377668,23
1744236353.187744,23
1744236353.2377868,25
1744236353.287919,26
1744236353.3378181,22
1744236353.387681,22
1744236353.4377651,23
1744236353.487735,25
1744236353.5377269,22
1744236353.58796,23
1744236353.6377752,26
1744236353.687747,30
1744236353.7377322,25
1744236353.787925,24
1744236353.83774,25
1744236353.887894,24
